PCB names,FreeRouting,,,,PcbRouter,,,,RL-MCTS,,,,Original solution,,,
kitspace_USBI2C01,No,,,,Yes,454.0291,24,31,No,,,,Yes,518.4106,9,N/A
kitspace_USBee32-S2,No,,,,No,,,,No,,,,Yes,1553.023,50,N/A
kitspace_Unifying,No,,,,Yes,3705.565,414,1702,No,,,,Yes,3588.638,103,N/A
kitspace_XassetteAsterisk,No,,,,No,,,,No,,,,Yes,4016.345,145,N/A
kitspace__autosave-nunchuk_breakout,Yes,150.2095,0,2.071,No,,,,No,,,,Yes,150.2065,1,N/A
kitspace__autosave-postcard,Yes,539.1987,6,2.439,No,,,,No,,,,Yes,560.9462,8,N/A
kitspace_antenna_analyser,Yes,1168.487,0,6.358,No,,,,No,,,,Yes,1303.278,0,N/A
kitspace_aquarius,Yes,2486.086,33,225.155,No,,,,No,,,,Yes,2603.355,91,N/A
kitspace_ardfpga,Yes,2573.011,50,1200.083,No,,,,No,,,,Yes,2892.593,148,N/A
kitspace_bbq10breakout,Yes,232.8654,4,20.318,Yes,184.6513,16,16,No,,,,Yes,245.3114,10,N/A
kitspace_beehive,Yes,1647.358,0,3.664,Yes,1611.071,17,25,No,,,,Yes,1709.274,0,N/A
kitspace_bobbycar,Yes,499.7979,1,2.848,No,,,,No,,,,Yes,483.2585,4,N/A
kitspace_bomanz,Yes,646.9985,7,39.207,No,,,,No,,,,Yes,672.8185,23,N/A
kitspace_cseduinov4,Yes,519.5868,0,3.851,No,,,,No,,,,Yes,582.4605,2,N/A
kitspace_d20_r0.1,No,,,,No,,,,No,,,,Yes,1315.729,209,N/A
kitspace_d20_tri_r0.2,No,,,,Yes,2572.987,711,142,No,,,,Yes,2886.431,243,N/A
kitspace_d20_tri_r0.3,No,,,,Yes,2560.759,695,144,No,,,,Yes,2891.453,242,N/A
kitspace_d20_tri_r1.0,No,,,,Yes,4926.452,1091,311,No,,,,Yes,2891.453,242,N/A
kitspace_dropbot-front-panel,No,,,,Yes,8067.131,506,1006,No,,,,Yes,8554.583,190,N/A
kitspace_dropbot_control_board,Yes,3030.204,38,1011.725,No,,,,No,,,,Yes,3192.882,84,N/A
kitspace_dynamixel_shield,Yes,873.5319,3,12.697,No,,,,No,,,,Yes,1032.388,20,N/A
kitspace_esp8266,Yes,597.85,0,4.441,No,,,,No,,,,Yes,725.4169,8,N/A
kitspace_esp8266-12-breakout,Yes,599.3216,7,17.873,Yes,507.8892,40,10,No,,,,Yes,601.3254,16,N/A
kitspace_esptiny86_Stompbox,Yes,1146.059,19,51.661,No,,,,No,,,,Yes,1377.913,39,N/A
kitspace_f-91w,No,,,,No,,,,No,,,,Yes,626.1135,68,N/A
kitspace_fast_diode_pcb,Yes,155.0897,0,2.049,No,,,,No,,,,Yes,165.4648,0,N/A
kitspace_filaSens,Yes,421.1874,3,11.41,Yes,360.2237,26,3,No,,,,Yes,423.6844,10,N/A
kitspace_firefly,Yes,1958.878,2,470.496,No,,,,No,,,,Yes,2112.573,12,N/A
kitspace_flypi,Yes,2521.772,17,10.104,No,,,,No,,,,Yes,2629.415,68,N/A
kitspace_flypi_v2,Yes,1869.425,0,10.104,No,,,,No,,,,Yes,1951.975,0,N/A
kitspace_gas_sensor,Yes,238.103,0,2.068,Yes,229.3264,1,1,No,,,,Yes,255.9054,0,N/A
kitspace_glasgow,No,,,,No,,,,No,,,,Yes,5310.618,411,N/A
kitspace_grove_adaptor,Yes,17.66184,0,1.243,Yes,16.73935,0,0.1,Yes,29,28,31743 (RL)+1029 (MCTS),Yes,17.12132,0,N/A
kitspace_hack,No,,,,No,,,,No,,,,Yes,656.6051,26,N/A
kitspace_hbridge_driver,Yes,571.1198,0,3.969,Yes,561.3793,2,4,No,,,,Yes,650.2265,0,N/A
kitspace_hp_led_switch,Yes,551.016,0,3.273,Yes,540.8316,3,5,No,,,,Yes,611.9374,0,N/A
kitspace_hum_temp_sensor,Yes,87.82527,0,1.589,Yes,87.64298,0,0.1,No,,,,Yes,108.4245,0,N/A
kitspace_ideal_diode,Yes,222.4085,1,7.095,No,,,,No,,,,Yes,196.9506,3,N/A
kitspace_ir_sensor,Yes,228.2666,0,1.505,Yes,226.2039,0,2,No,,,,Yes,229.4374,0,N/A
kitspace_led_driver,Yes,598.485,1,8.669,No,,,,No,,,,Yes,658.1077,5,N/A
kitspace_level_shifter,Yes,464.231,0,2.788,Yes,443.5656,0,3,No,,,,Yes,469.1038,0,N/A
kitspace_lpa96,No,,,,No,,,,No,,,,Yes,4953.048,309,N/A
kitspace_minisumo_v3,Yes,2922.306,34,15.898,No,,,,No,,,,Yes,3164.465,55,N/A
kitspace_mppt-1210-hus,No,,,,No,,,,No,,,,Yes,3234.224,212,N/A
kitspace_neotron-32,Yes,7422.571,15,350.951,No,,,,No,,,,Yes,8890.093,35,N/A
kitspace_nunchuk_breakout,Yes,155.5234,0,2.13,No,,,,No,,,,Yes,189.5396,5,N/A
kitspace_parasite,No,,,,No,,,,No,,,,Yes,533.0011,26,N/A
kitspace_peltier,Yes,641.5262,0,4.663,Yes,633.996,5,6,No,,,,Yes,709.6838,0,N/A
kitspace_piezo_amplifier,Yes,3674.96,17,6.802,Yes,3396.078,75,104,No,,,,Yes,3675.012,17,N/A
kitspace_pmt_combiner,Yes,586.8748,0,2.815,No,,,,No,,,,Yes,676.3899,4,N/A
kitspace_postcard,Yes,519.0685,4,4.871,No,,,,No,,,,Yes,557.9466,8,N/A
kitspace_power_supply,Yes,313.203,0,2.019,No,,,,No,,,,Yes,325.6625,0,N/A
kitspace_push-on-hold-off,Yes,217.7581,2,6.691,No,,,,No,,,,Yes,204.2697,13,N/A
kitspace_sensor,Yes,2079.08,23,112.031,No,,,,No,,,,Yes,2079.08,23,N/A
kitspace_solenoid_driver,Yes,367.8944,0,1.988,Yes,339.9425,1,2,No,,,,Yes,392.597,0,N/A
kitspace_sop8breakout,Yes,34.61448,0,1.409,Yes,31.41076,0,0.1,Yes,75.5,40,34111(RL) +4238 (MCTS),Yes,31.5899,0,N/A
kitspace_spike_n_hold,Yes,1071.048,0,11.069,Yes,1058.604,1,14,No,,,,Yes,1292.49,2,N/A
kitspace_ss_relay,Yes,1234.239,2,22.346,No,,,,No,,,,Yes,1269.974,9,N/A
kitspace_stack-light,No,,,,No,,,,No,,,,Yes,2231.694,73,N/A
kitspace_sympetrum-v2%20FF1.1,No,,,,No,,,,No,,,,Yes,1958.223,90,N/A
kitspace_sympetrum-v2%20NFF1,Yes,842.0452,0,39.321,No,,,,No,,,,Yes,950.8229,8,N/A
kitspace_sympetrum-v2%20NFF1.1,No,,,,Yes,892.2828,52,28,No,,,,Yes,1025.982,21,N/A
kitspace_teensy-fx,No,,,,No,,,,No,,,,Yes,3963.374,103,N/A
kitspace_temp_breakout,Yes,235.9783,0,2.208,Yes,237.294,0,2,No,,,,Yes,251.293,0,N/A
kitspace_test-jig,No,,,,No,,,,No,,,,Yes,2868.775,111,N/A
kitspace_threeboard,No,,,,No,,,,No,,,,Yes,1240.622,15,N/A
kitspace_tomu,No,,,,No,,,,No,,,,Yes,152.7952,10,N/A
kitspace_training_board,Yes,1709.436,1,3.652,No,,,,No,,,,Yes,1790.867,1,N/A
kitspace_training_board_v02,Yes,1414.115,1,3.652,No,,,,No,,,,Yes,1571.796,0,N/A
kitspace_trans_switch_volt_amp,Yes,791.888,0,3.718,No,,,,No,,,,Yes,1008.442,0,N/A
kitspace_tri_panel_4up_r0.1,No,,,,No,,,,No,,,,Yes,2736.458,259,N/A
kitspace_tt_nano_HAT_b1,Yes,461.637,0,3.158,Yes,443.6292,6,3,No,,,,Yes,470.4244,0,N/A
kitspace_tt_nano_HAT_b2,Yes,653.1267,0,6.412,Yes,622.7293,11,5,No,,,,Yes,680.912,0,N/A
kitspace_tt_opt101_module_b1,Yes,56.58206,0,1.47,Yes,54.74041,1,0.1,No,,,,Yes,65.82257,0,N/A
kitspace_ulx3s,No,,,,No,,,,No,,,,Yes,10112.29,554,N/A
kitspace_ulx4m,No,,,,No,,,,No,,,,Yes,6593.556,714,N/A
klangorium_logic_noise_playground,Yes,4073.002975,2,443.97,No,,,,,,,,,,,
komputer-klavier_KomputerKlavier,Yes,746.5681259,0,6.25,Yes,710.479327583289,4,5.0,,,,,,,,
laptimer58_Chickadee,Yes,806.0099329084412,22,34.02,No,,,,,,,,,,,
lattice-ice40-hx8kevb-sdram_hx8kevb-sdram,No,,,,No,,,,,,,,,,,
lea-m8f-board_lea-m8f,No,,,,Yes,706.2653630059009,38,109.0,,,,,,,,
led-wordclock_wordclock,Yes,1824.873,17,215.07,No,,,,,,,,,,,
led_array_atmega8_led_array,Yes,1473.924976,0,9.33,Yes,1476.174288550085,5,22.0,,,,,,,,
light-painting-wand_light-wand,Yes,540.3131076,8,33.26,No,,,,,,,,,,,
linklayer_contact,Yes,758.2102,4,28.801,Yes,653.6065,35,64,No,,,,Yes,783.1945,22,N/A
low-power-counter_lpcounter,Yes,583.9672665,0,5.32,Yes,514.6523346752806,15,8.0,,,,,,,,
m2-electronics_m2fc,No,,,,No,,,,,,,,,,,
m2-electronics_m2pa,Yes,254.4951214,1,18.12,No,,,,,,,,,,,
m2-electronics_m2pa-instrument,Yes,254.4951214,1,17.88,No,,,,,,,,,,,
m2-electronics_m2pa-m3mount,Yes,213.5111183,0,5.92,No,,,,,,,,,,,
m2-electronics_m2pa-tiny,Yes,196.5656683,0,5.29,No,,,,,,,,,,,
m2-electronics_m2pogo,No,,,,Yes,52.29777054234137,0,0.1,,,,,,,,
m2-electronics_m2r,Yes,1313.381241464222,12,681.53,No,,,,,,,,,,,
m2-electronics_m2rl,Yes,321.55288,3,12.55,Yes,276.63276738597204,14,3.0,,,,,,,,
mEncoder_mencoder,Yes,76.07118738,2,1.93,Yes,64.93848698695805,6,0.1,,,,,,,,
mac-pro-conversion_front-panel-power-adapter,Yes,215.499188,0,0.74,Yes,194.46753236814718,0,11.0,,,,,,,,
mac-pro-conversion_front-panel-usb-adapter,Yes,75.05332089,1,1.18,Yes,75.78309391762652,2,0.1,,,,,,,,
magic-table_etch-a-sketch,Yes,793.7052377,0,2.97,No,,,,,,,,,,,
magic-table_etch-a-sketch_cyclone,Yes,800.4967,0,2.81,No,,,,,,,,,,,
makerspace-emonth_load_box,Yes,1534.878913,10,72.25,No,,,,,,,,,,,
makerspace-emonth_resistor_board,Yes,904.900785,0,8.46,Yes,880.9369800779006,6,13.0,,,,,,,,
marlin-neopixel-bridge_ATtiny85_Marneo,Yes,135.0332119,0,0.88,Yes,131.06068811604456,0,0.1,,,,,,,,
mavbridge_mavbridge,Yes,555.9028447,15,20.07,Yes,421.1819258552937,41,3.0,,,,,,,,
maytal_Maytal,No,,,,Yes,502.9997568193206,3,11.0,,,,,,,,
mdbwerk_mdbwerk,No,,,,No,,,,,,,,,,,
mearm-base-pcb_ServoPCB,Yes,401.5009222,0,7.31,Yes,383.716485742209,2,7.0,,,,,,,,
mechkeys_1800-controller,Yes,1159.238782,8,555.8,No,,,,,,,,,,,
mechkeys_58r-mxalps,No,,,,No,,,,,,,,,,,
mechkeys_BluePad,Yes,4234.520527,42,3320.93,No,,,,,,,,,,,
mechkeys_LFK78,No,,,,No,,,,,,,,,,,
mechkeys_MF68+10,Yes,13282.06381,55,3531.04,Yes,12534.339652545303,343,631.0,,,,,,,,
mechkeys_isp,Yes,213.03407540568224,0,2.1500000000000004,No,,,,,,,,,,,
mechkeys_lfk78-jtag,Yes,118.5152477,0,0.66,Yes,115.42166000066004,2,0.1,,,,,,,,
mechkeys_lfk_revc,No,,,,No,,,,,,,,,,,
mechkeys_lfk_revd,No,,,,No,,,,,,,,,,,
medusa_medusa_cape,No,,,,No,,,,,,,,,,,
medusa_medusa_rs422_rx,Yes,698.4394188,1,45.760000000000005,Yes,574.7398825653067,34,5.0,,,,,,,,
medusa_medusa_rs422_tx,Yes,2746.3611400701075,37,622.9,No,,,,,,,,,,,
memory-display_memory-display,Yes,513.6682,0,2.17,Yes,501.16120064197906,5,7.0,,,,,,,,
memsarray_mems_array,Yes,8758.941002755166,37,4306.320000000001,Yes,8248.646308898496,178,1193.0,,,,,,,,
memsarray_mems_modules,No,,,,No,,,,,,,,,,,
microphone_preamp,Yes,362.8291872,3,12.72,Yes,285.3730270335804,13,2.0,,,,,,,,
microphone_preamp-power,No,,,,No,,,,,,,,,,,
mightyduino_mightyduino,Yes,989.557101,32,367.23,No,,,,,,,,,,,
mini-whip_mini-whip,Yes,230.26823858022766,1,2.98,No,,,,,,,,,,,
mini-whip_mini-whip-power-feed,Yes,232.62552566279325,3,3.0300000000000002,No,,,,,,,,,,,
mini_ice40_mini_ice40,Yes,900.5600624,18,155.06,Yes,788.5326488446591,106,135.0,,,,,,,,
mini_mass_prog_bench_prog_rig,No,,,,Yes,14114.684404803564,369,19656.0,,,,,,,,
miniboard-opamp_miniboard-opamp,Yes,294.3620549929826,2,10.97,No,,,,,,,,,,,
miniboard-stm32f0_miniboard-stm32f0,Yes,528.2281254,18,21.39,No,,,,,,,,,,,
minievse_minievse,Yes,1242.431396,0,10.22,No,,,,,,,,,,,
minima-hardware_FrontPanel,Yes,3115.443,16,208.97,No,,,,,,,,,,,
mobile-sensor-pcb_mobile-sensor-pcb,No,,,,No,,,,,,,,,,,
mod12003_mod12003,Yes,3389.445806965428,45,153.76999999999998,No,,,,,,,,,,,
mod1base_mod1base,Yes,3620.740752659716,34,1646.66,No,,,,,,,,,,,
modular_bus_board_bus,Yes,967.4622815506418,0,8.17,Yes,1109.8440613085254,4,80.0,,,,,,,,
mojo-nes_mojo-nes,Yes,1737.248,18,75.2,Yes,1724.1398802648844,58,756.0,,,,,,,,
moonpunchorg_pcieduino,Yes,1078.102,25,168.587,No,,,,No,,,,Yes,1066.923,41,N/A
mosavr_pcie1x_backplane,Yes,1275.219779,0,7.07,Yes,1381.2491716946415,29,28.0,,,,,,,,
mosavr_pcie_pi_module,Yes,2019.162352,23,36.62,Yes,1814.180328310513,81,370.0,,,,,,,,
motor-3xdrv8833-hw_ver1,Yes,2238.012537,67,922.62,No,,,,,,,,,,,
motor-high-current-sensors_CurrentSensorPCB_line,No,,,,No,,,,,,,,,,,
motor_control_hardware_poncho,No,,,,Yes,1206.6199806647578,10,52.0,,,,,,,,
mppt-1210-hus_mppt-1210-hus,Yes,3256.414087516564,67,67.06,No,,,,,,,,,,,
mppt-2420-hc_mppt-2420-hc,Yes,3446.5122702788944,65,65.62,No,,,,,,,,,,,
mppt-2420-hpx_mppt-2420-hpx,No,,,,No,,,,,,,,,,,
mppt-2420-rc_mppt-2420-rc,No,,,,No,,,,,,,,,,,
nRF24breakoutBoard_nRF24-breakout,Yes,93.52929832417882,0,0.55,Yes,87.62770285127246,1,0.1,,,,,,,,
nan-15_pcb,No,,,,No,,,,,,,,,,,
nan-15_top-plate,No,,,,Yes,763.6433995560462,22,12.0,,,,,,,,
nanoSwinSidC_nanoSwinSidC,No,,,,Yes,511.7058697158029,66,6.0,,,,,,,,
nanoTracer_nanoTracer,No,,,,Yes,1383.5380304279051,25,81.0,,,,,,,,
navelino-leaf_navelino-leaf,No,,,,Yes,283.88528082512227,13,4.0,,,,,,,,
navelino_navelino,No,,,,Yes,981.8179211370531,103,14.0,,,,,,,,
newer-motor-controllers_busparts,No,,,,No,,,,,,,,,,,
newer-motor-controllers_design3,Yes,541.6939064,7,19,Yes,508.94612978362386,19,15.0,,,,,,,,
newer-motor-controllers_si31-3,No,,,,No,,,,,,,,,,,
newer-motor-controllers_stm32f407riser,Yes,0,0,685.08,No,,,,,,,,,,,
nextbusclock_NextBusClockV1,Yes,1522.637063,0,32.3,Yes,1445.3006911802554,26,24.0,,,,,,,,
nichiden27_PISCIUM,Yes,2246.034,2,28.3,Yes,2225.633452442789,15,44.0,,,,,,,,
nikon_gps_nikon_gps,Yes,322.0201904397953,6,48.24,No,,,,,,,,,,,
nixie-clock_ab18x5-breakout,Yes,121.1820867,0,1.9,Yes,112.96933446167434,1,9.0,,,,,,,,
nodemcu-backstage_NodeMCU Backstage,Yes,361.8350233662666,0,2.46,No,,,,,,,,,,,
nodemcu-basecamp_NodeMCU Basecamp,Yes,1268.5218055740513,15,300.15999999999997,No,,,,,,,,,,,
nrf2rfm69_nrf2rfm69,Yes,157.87372422897522,3,2.02,Yes,166.40280575789296,6,2.0,,,,,,,,
nrf51-kicad_nrf51x22_qfax_dcdc,No,,,,No,,,,,,,,,,,
nrf52-kicad_nrf51x22_qfax_dcdc,No,,,,No,,,,,,,,,,,
nunchuk_rf_hw_NunchukRF_V3,Yes,1088.4202835922724,22,213.82,No,,,,,,,,,,,
oled-bmp280-touch_oled-bmp280-touch,Yes,525.9571936,0,2.13,Yes,642.2856242694509,13,23.0,,,,,,,,
omega-dock-new_omega-dock-new,Yes,313.5500943,5,8.74,No,,,,,,,,,,,
one-shift-register_one-shift-register,Yes,371.1504984,0,1.56,Yes,366.4445600276381,0,4.0,,,,,,,,
onion2-breakout_onion2 breakout,Yes,629.9516198114496,5,12.370000000000001,No,,,,,,,,,,,
open-source-multimeter_board,Yes,1753.549418522985,1,59.28,Yes,1676.3990294398855,82,253.0,,,,,,,,
opendous_Upconverter,No,,,,No,,,,No,,,,Yes,2910.391,4,N/A
opentilt_opentilt1,Yes,609.7075806262214,1,3.48,Yes,573.8929218485599,3,10.0,,,,,,,,
opentilt_opentilt2,No,,,,Yes,361.8202784667645,7,3.0,,,,,,,,
oshtimer_transponder,Yes,66.49533574,1,0.71,Yes,58.49665709933224,3,0.1,,,,,,,,
oskirby_logicbone,No,,,,No,,,,No,,,,Yes,10496.78,658,N/A
ottawa-badges-2016_ottawa-badge-tagger-2016,Yes,322.3745919,1,14.81,No,,,,,,,,,,,
ottawa-badges-2016_ottawa-badges-2016,Yes,2275.8124055177377,38,598.3100000000001,No,,,,,,,,,,,
ourglass__autosave-watch-v4,Yes,596.2426209,28,129.32,No,,,,,,,,,,,
ourglass_watch-v4,Yes,596.2426209,28,121.2,No,,,,,,,,,,,
ozinverter_ozinverterkicad,Yes,2081.538861,0,20.58,Yes,2073.7781073652745,14,46.0,,,,,,,,
pcb-covox-amp-v2_pcb-covox-amp-v2,Yes,1504.702893031309,17,45.09,No,,,,,,,,,,,
pcb-covox-amp_pcb-covox-amp,No,,,,No,,,,,,,,,,,
pcb-ice40-vga_VGA expansion,Yes,590.5424610239452,1,17.990000000000002,No,,,,,,,,,,,
pcb-ks0108-128x64-glcd_circuit,Yes,425.1433116,10,29.52,Yes,364.18859349835543,25,3.0,,,,,,,,
pcb-usb-ft245r-parallel-adapter_pcb-usb-ft245r-parallel-adapter,Yes,424.4364846,11,18.89,No,,,,,,,,,,,
pcb_HDMI2RGB_HDMI2RGB,No,,,,No,,,,,,,,,,,
pcbproject_opensda_project_opensda,No,,,,No,,,,,,,,,,,
perfplusplus_Ard-perf++,Yes,2279.88217,0,1209.08,Yes,3077.6123951745617,447,306.0,,,,,,,,
pesho_pesho,Yes,1518.976977,1,58.05,Yes,1404.540156617202,24,32.0,,,,,,,,
phone_amp_phone_amp,No,,,,Yes,536.4826166770597,72,5.0,,,,,,,,
phone_rtty_interface_phone_rtty_rev_a,Yes,433.8566529,0,2.75,No,,,,,,,,,,,
phone_rtty_interface_phone_rtty_rev_b,Yes,505.0910342,0,3.34,No,,,,,,,,,,,
photon_Sprinkler_sprinkler,Yes,723.6943559,0,3.74,Yes,697.1314927824778,11,10.0,,,,,,,,
pi-zero-stepper-board_pi-zero-stepper-board,Yes,1630.873831,5,24.06,No,,,,,,,,,,,
pi_plant_MCP3002,Yes,209.7114173,0,0.86,Yes,199.6480897582207,5,1.0,,,,,,,,
piboy-zero_piggrl_zero_baseboard,Yes,2555.317603,46,3100.58,No,,,,,,,,,,,
pico-pi-rel_pico-pi,Yes,1198.368347,36,54.04,No,,,,,,,,,,,
pmod-rgmii_pmod-rgmii-RTL8211E-module,No,,,,No,,,,,,,,,,,
pmtoy-hardware-pcb_PMToy,Yes,815.8665288,6,208.77,No,,,,,,,,,,,
pocketbone-kicad_pocketbone-kicad,No,,,,No,,,,,,,,,,,
polearm-weapon_rod,Yes,1038.605421,2,8.82,No,,,,,,,,,,,
poncho_fpga_fpga-dongle,Yes,7330.926145024499,89,5816.2699999999995,No,,,,,,,,,,,
ponchoeduciaaiot_ponchoeduciaaiot,Yes,1568.382048,2,64.47,Yes,1449.7036555626084,22,58.0,,,,,,,,
ponyser-pcb_Ponyser,Yes,103.4180026,0,0.8,Yes,97.47129602064236,5,0.1,,,,,,,,
powerfreq-hardware_powerfreq,Yes,554.5534192,0,1.16,No,,,,,,,,,,,
powersupply_5v_v1_powersupply_5v_v1,Yes,1038.159109,0,6.86,Yes,1039.2193706168262,2,30.0,,,,,,,,
prog-cc-100mA_prog-cc-100mA,Yes,607.9052588,1,14.19,Yes,597.7760064388989,4,4.0,,,,,,,,
protoarray_proto_array,No,,,,Yes,1968.3210953978046,100,1268.0,,,,,,,,
psx2vectrex_vectrexmando,Yes,1014.335837,5,84.98,Yes,748.6808346537226,48,7.0,,,,,,,,
pulse_v1_pulse,No,,,,No,,,,,,,,,,,
pwm-2420-lus_pwm-2420-lus,No,,,,No,,,,,,,,,,,
qrp_swr_meter_swr_meter_rev_a,Yes,361.3724857,0,1.83,No,,,,,,,,,,,
radio_antenna-iridium,Yes,306.3365997,0,22.28,No,,,,,,,,,,,
radio_saw_dcc6c,Yes,92.65465184,2,1.22,No,,,,,,,,,,,
raspberry-pi-rfm69_rfm69-rpi,Yes,1624.458942,29,160.95,No,,,,,,,,,,,
raspberry_pi_pullup_button_pullup_shutdown_button,Yes,52.78198894,0,0.51,No,,,,,,,,,,,
raspberry_pi_pullup_button_pullup_shutdown_button(revB),Yes,52.275,0,0.28,No,,,,,,,,,,,
raspberrypi-3-usb-hub_usb_hub,Yes,798.525737,0,9.88,Yes,695.2631753400472,4,16.0,,,,,,,,
raspican_raspican,Yes,601.4985367,0,3.6,No,,,,,,,,,,,
rc2014_bank_switcher_z80_cpm_mmu,Yes,1068.6020485093618,0,15.39,Yes,1044.873072007034,24,12.0,,,,,,,,
reach-nrf51822-hardware_reach-target-hw,No,,,,No,,,,,,,,,,,
recalbox-gpio-board__autosave-board,Yes,3720.403072,10,271.83,No,,,,,,,,,,,
recalbox-gpio-board_board,Yes,3720.403072,10,270.26,No,,,,,,,,,,,
red-scout_red-scout-aa,Yes,1287.461469,14,77.43,No,,,,,,,,,,,
retrocon_bbb-adapter,Yes,946.734318,3,9.41,Yes,884.5735541464855,13,11.0,,,,,,,,
retrocon_driver_board,Yes,843.3362929,0,4.74,No,,,,,,,,,,,
retroreflectors_CONGFLOCK,No,,,,Yes,13.72554,2,0.1,No,,,,Yes,12.23043,0,N/A
retroreflectors_FLAMENCOFLOCK,No,,,,No,,,,No,,,,Yes,156.5004,0,N/A
retroreflectors_RUMBAFLOCK,No,,,,Yes,15.25786,2,0.1,No,,,,Yes,13.62827,0,N/A
retroreflectors_SALSAFLOCK,No,,,,No,,,,No,,,,Yes,674.5068,17,N/A
retroreflectors_TANGOFLOCK,Yes,123.7551,0,1.685,No,,,,No,,,,Yes,131.2263,0,N/A
reworkctf_reworkctf,No,,,,No,,,,,,,,,,,
rf-biscuit_rf_biscuit,Yes,241.9686256,0,18.46,No,,,,,,,,,,,
rfcx-sentinel-pcb_MPPT,No,,,,Yes,893.6600798144682,47,326.0,,,,,,,,
rfcx-sentinel-pcb_Mainboard,Yes,2120.5030176320283,28,1103.44,No,,,,,,,,,,,
rfidBoard_POE,Yes,2468.0659041731315,56,3332.31,No,,,,,,,,,,,
rfidBoard_rfid,Yes,317.2172476,1,8.89,No,,,,,,,,,,,
rgb-led_rgb-led-v2,Yes,951.6331421,0,8.71,No,,,,,,,,,,,
rgb-led_rgb_led,Yes,243.61781442965008,0,0.55,Yes,242.9708755279679,0,4.0,,,,,,,,
rgb-strip-controller__autosave-rgb-strip,Yes,413.22782607048526,0,3.1599999999999997,No,,,,,,,,,,,
rgb2ypbpr_rgb2ypbpr,Yes,1382.285179,0,23.06,No,,,,,,,,,,,
rjw57_cpu-board,No,,,,No,,,,No,,,,Yes,8449.494,297,N/A
rk86kngmd_rk86kngmd,Yes,7741.77405,34,492.43,Yes,7432.812356483635,323,1122.0,,,,,,,,
rodi-pcb_rodi-pcb,Yes,965.6763601794913,7,181.88000000000002,No,,,,,,,,,,,
roomba-ESP12E_roomba-esp,Yes,687.1617737354986,5,9.11,Yes,766.5594673004816,51,28.0,,,,,,,,
rotary-encoder-breakout_rotary-encoder-breakout,Yes,120.5583883,2,1.38,Yes,109.73064633317426,4,0.1,,,,,,,,
rotorcontrol_nanomount,Yes,490.8448004,0,1.88,No,,,,,,,,,,,
royer_royer,Yes,418.556,0,1.86,No,,,,,,,,,,,
roz_roz-power-board,No,,,,Yes,1582.2877539669382,113,196.0,,,,,,,,
rufs__autosave-simple_kicad_schema_and_pcb_v1,Yes,50.41846687,0,0.36,Yes,50.56396103067891,0,0.1,,,,,,,,
rufs_aprs_tracker,Yes,833.8452997,4,15.09,No,,,,,,,,,,,
rufs_dra818v_breakout_board,Yes,297.7931643,1,1.9,No,,,,,,,,,,,
rufs_simple_kicad_schema_and_pcb_v1,Yes,50.41846687,0,0.28,No,,,,,,,,,,,
rufs_smart_psu,Yes,413.0777093,1,10.5,No,,,,,,,,,,,
rufs_spv1040_power_controller,Yes,246.6281513,0,7.94,Yes,219.22093793805092,9,1.0,,,,,,,,
rvi_v2x_hardware_V2X,No,,,,No,,,,,,,,,,,
rxadc_14_rxadc_14,Yes,661.7974286,8,153.55,No,,,,,,,,,,,
sb-serial-usb_ch340,Yes,528.2659117256642,1,35.9,Yes,410.1071839409542,27,2.0,,,,,,,,
sbc_sbc,No,,,,No,,,,,,,,,,,
scimpy_amp,Yes,1539.364465,3,36.35,Yes,1292.7184616087568,28,35.0,,,,,,,,
scimpy_crossover,Yes,551.9774647,0,8.09,Yes,513.908785642095,9,5.0,,,,,,,,
scimpy_powersupply,Yes,227.2985471,0,0.89,Yes,225.88410920514747,2,2.0,,,,,,,,
scimpy_volumebuffer,Yes,676.794366,0,14.92,Yes,638.9165259979106,15,7.0,,,,,,,,
sensorboard_DiffIR,Yes,243.7518277,2,4.22,Yes,230.47152613452067,8,1.0,,,,,,,,
sensorboard_DiffIR.kicad_pcb_narrow,Yes,270.1953,1,6.8,Yes,245.31451374419038,9,1.0,,,,,,,,
server_lader_server_lader,Yes,1546.6099124328562,21,76.28999999999999,No,,,,,,,,,,,
shieldfoxuino_sigfoxuino,Yes,1477.1252,6,82.94,Yes,1264.806495461385,51,29.0,,,,,,,,
shieldfoxuino_sigfoxuino - sauvegarde,Yes,1568.098,6,47.6,No,,,,,,,,,,,
shutter_Shutter V4,No,,,,No,,,,,,,,,,,
silverduino-board_kicad,Yes,726.1405468,1,4.72,No,,,,,,,,,,,
slushengine-modelx_slushengine_modelx,No,,,,No,,,,,,,,,,,
small-scope-electronics_small-scope,Yes,598.477229,0,4.59,Yes,607.2645194210692,6,9.0,,,,,,,,
smart-meter_SmartMeter,Yes,1946.6047955488034,7,1425.58,Yes,1815.9845784851434,74,373.0,,,,,,,,
sms-cart-32k_cart,Yes,995.8920851707669,5,19.74,Yes,1395.0285224268998,100,49.0,,,,,,,,
smt-zvs-driver_IH10,Yes,316.4058403,0,41.26,No,,,,,,,,,,,
smt-zvs-driver_IH10-mc,Yes,216.8437084,0,1.58,No,,,,,,,,,,,
smt-zvs-driver_IH10-sl,Yes,229.1057213527359,1,5.0600000000000005,No,,,,,,,,,,,
snappi-zero_snappi-zero,Yes,472.7817023831923,1,8.940000000000001,Yes,403.31167635974424,10,4.0,,,,,,,,
