PCB names,FreeRouting,,,,PcbRouter,,,,RL-MCTS,,,,Original solution,,,
marlin-neopixel-bridge_ATtiny85_Marneo,Yes,135.0332119,0,0.88,,,,,,,,,,,,
mavbridge_mavbridge,Yes,555.9028447,15,20.07,,,,,,,,,,,,
maytal_Maytal,No,,,,,,,,,,,,,,,
mdbwerk_mdbwerk,No,,,,,,,,,,,,,,,
mearm-base-pcb_ServoPCB,Yes,401.5009222,0,7.31,,,,,,,,,,,,
mechkeys_1800-controller,Yes,1159.238782,8,555.8,,,,,,,,,,,,
mechkeys_58r-mxalps,No,,,,,,,,,,,,,,,
mechkeys_BluePad,Yes,4234.520527,42,3320.93,,,,,,,,,,,,
mechkeys_LFK78,No,,,,,,,,,,,,,,,
mechkeys_MF68+10,Yes,13282.06381,55,3531.04,,,,,,,,,,,,
mechkeys_isp,Yes,213.03407540568224,0,2.1500000000000004,,,,,,,,,,,,
mechkeys_lfk78-jtag,Yes,118.5152477,0,0.66,,,,,,,,,,,,
mechkeys_lfk_revc,No,,,,,,,,,,,,,,,
mechkeys_lfk_revd,No,,,,,,,,,,,,,,,
medusa_medusa_cape,No,,,,,,,,,,,,,,,
medusa_medusa_rs422_rx,Yes,698.4394188,1,45.760000000000005,,,,,,,,,,,,
medusa_medusa_rs422_tx,Yes,2746.3611400701075,37,622.9,,,,,,,,,,,,
memory-display_memory-display,Yes,513.6682,0,2.17,,,,,,,,,,,,
memsarray_mems_array,Yes,8758.941002755166,37,4306.320000000001,,,,,,,,,,,,
memsarray_mems_modules,No,,,,,,,,,,,,,,,
microphone_preamp,Yes,362.8291872,3,12.72,,,,,,,,,,,,
microphone_preamp-power,No,,,,,,,,,,,,,,,
mightyduino_mightyduino,Yes,989.557101,32,367.23,,,,,,,,,,,,
mini-whip_mini-whip,Yes,230.26823858022766,1,2.98,,,,,,,,,,,,
mini-whip_mini-whip-power-feed,Yes,232.62552566279325,3,3.0300000000000002,,,,,,,,,,,,
mini_ice40_mini_ice40,Yes,900.5600624,18,155.06,,,,,,,,,,,,
mini_mass_prog_bench_prog_rig,No,,,,,,,,,,,,,,,
miniboard-opamp_miniboard-opamp,Yes,294.3620549929826,2,10.97,,,,,,,,,,,,
miniboard-stm32f0_miniboard-stm32f0,Yes,528.2281254,18,21.39,,,,,,,,,,,,
minievse_minievse,Yes,1242.431396,0,10.22,,,,,,,,,,,,
minima-hardware_FrontPanel,Yes,3115.443,16,208.97,,,,,,,,,,,,
mobile-sensor-pcb_mobile-sensor-pcb,No,,,,,,,,,,,,,,,
mod12003_mod12003,Yes,3389.445806965428,45,153.76999999999998,,,,,,,,,,,,
mod1base_mod1base,Yes,3620.740752659716,34,1646.66,,,,,,,,,,,,
modular_bus_board_bus,Yes,967.4622815506418,0,8.17,,,,,,,,,,,,
mojo-nes_mojo-nes,Yes,1737.248,18,75.2,,,,,,,,,,,,
moonpunchorg_pcieduino,Yes,1078.102,25,168.587,No,,,,No,,,,Yes,1066.923,41,N/A
mosavr_pcie1x_backplane,Yes,1275.219779,0,7.07,,,,,,,,,,,,
mosavr_pcie_pi_module,Yes,2019.162352,23,36.62,,,,,,,,,,,,
motor-3xdrv8833-hw_ver1,Yes,2238.012537,67,922.62,,,,,,,,,,,,
motor-high-current-sensors_CurrentSensorPCB_line,No,,,,,,,,,,,,,,,
motor_control_hardware_poncho,No,,,,,,,,,,,,,,,
mppt-1210-hus_mppt-1210-hus,Yes,3256.414087516564,67,67.06,,,,,,,,,,,,
mppt-2420-hc_mppt-2420-hc,Yes,3446.5122702788944,65,65.62,,,,,,,,,,,,
mppt-2420-hpx_mppt-2420-hpx,No,,,,,,,,,,,,,,,
mppt-2420-rc_mppt-2420-rc,No,,,,,,,,,,,,,,,
nRF24breakoutBoard_nRF24-breakout,Yes,93.52929832417882,0,0.55,,,,,,,,,,,,
nan-15_pcb,No,,,,,,,,,,,,,,,
nan-15_top-plate,No,,,,,,,,,,,,,,,
nanoSwinSidC_nanoSwinSidC,No,,,,,,,,,,,,,,,
nanoTracer_nanoTracer,No,,,,,,,,,,,,,,,
navelino-leaf_navelino-leaf,No,,,,,,,,,,,,,,,
navelino_navelino,No,,,,,,,,,,,,,,,
newer-motor-controllers_busparts,No,,,,,,,,,,,,,,,
newer-motor-controllers_design3,Yes,541.6939064,7,19,,,,,,,,,,,,
newer-motor-controllers_si31-3,No,,,,,,,,,,,,,,,
newer-motor-controllers_stm32f407riser,Yes,0,0,685.08,,,,,,,,,,,,
nextbusclock_NextBusClockV1,Yes,1522.637063,0,32.3,,,,,,,,,,,,
nichiden27_PISCIUM,Yes,2246.034,2,28.3,,,,,,,,,,,,
nikon_gps_nikon_gps,Yes,322.0201904397953,6,48.24,,,,,,,,,,,,
nixie-clock_ab18x5-breakout,Yes,121.1820867,0,1.9,,,,,,,,,,,,
nodemcu-backstage_NodeMCU Backstage,Yes,361.8350233662666,0,2.46,,,,,,,,,,,,
nodemcu-basecamp_NodeMCU Basecamp,Yes,1268.5218055740513,15,300.15999999999997,,,,,,,,,,,,
nrf2rfm69_nrf2rfm69,Yes,157.87372422897522,3,2.02,,,,,,,,,,,,
nrf51-kicad_nrf51x22_qfax_dcdc,No,,,,,,,,,,,,,,,
nrf52-kicad_nrf51x22_qfax_dcdc,No,,,,,,,,,,,,,,,
nunchuk_rf_hw_NunchukRF_V3,Yes,1088.4202835922724,22,213.82,,,,,,,,,,,,
oled-bmp280-touch_oled-bmp280-touch,Yes,525.9571936,0,2.13,,,,,,,,,,,,
omega-dock-new_omega-dock-new,Yes,313.5500943,5,8.74,,,,,,,,,,,,
one-shift-register_one-shift-register,Yes,371.1504984,0,1.56,,,,,,,,,,,,
onion2-breakout_onion2 breakout,Yes,629.9516198114496,5,12.370000000000001,,,,,,,,,,,,
open-source-multimeter_board,Yes,1753.549418522985,1,59.28,,,,,,,,,,,,
opendous_Upconverter,No,,,,No,,,,No,,,,Yes,2910.391,4,N/A
opentilt_opentilt1,Yes,609.7075806262214,1,3.48,,,,,,,,,,,,
opentilt_opentilt2,No,,,,,,,,,,,,,,,
oshtimer_transponder,Yes,66.49533574,1,0.71,,,,,,,,,,,,
oskirby_logicbone,No,,,,No,,,,No,,,,Yes,10496.78,658,N/A
ottawa-badges-2016_ottawa-badge-tagger-2016,Yes,322.3745919,1,14.81,,,,,,,,,,,,
ottawa-badges-2016_ottawa-badges-2016,Yes,2275.8124055177377,38,598.3100000000001,,,,,,,,,,,,
ourglass__autosave-watch-v4,Yes,596.2426209,28,129.32,,,,,,,,,,,,
ourglass_watch-v4,Yes,596.2426209,28,121.2,,,,,,,,,,,,
ozinverter_ozinverterkicad,Yes,2081.538861,0,20.58,,,,,,,,,,,,
pcb-covox-amp-v2_pcb-covox-amp-v2,Yes,1504.702893031309,17,45.09,,,,,,,,,,,,
pcb-covox-amp_pcb-covox-amp,No,,,,,,,,,,,,,,,
pcb-ice40-vga_VGA expansion,Yes,590.5424610239452,1,17.990000000000002,,,,,,,,,,,,
pcb-ks0108-128x64-glcd_circuit,Yes,425.1433116,10,29.52,,,,,,,,,,,,
pcb-usb-ft245r-parallel-adapter_pcb-usb-ft245r-parallel-adapter,Yes,424.4364846,11,18.89,,,,,,,,,,,,
pcb_HDMI2RGB_HDMI2RGB,No,,,,,,,,,,,,,,,
pcbproject_opensda_project_opensda,No,,,,,,,,,,,,,,,
perfplusplus_Ard-perf++,Yes,2279.88217,0,1209.08,,,,,,,,,,,,
pesho_pesho,Yes,1518.976977,1,58.05,,,,,,,,,,,,
phone_amp_phone_amp,No,,,,,,,,,,,,,,,
phone_rtty_interface_phone_rtty_rev_a,Yes,433.8566529,0,2.75,,,,,,,,,,,,
phone_rtty_interface_phone_rtty_rev_b,Yes,505.0910342,0,3.34,,,,,,,,,,,,
photon_Sprinkler_sprinkler,Yes,723.6943559,0,3.74,,,,,,,,,,,,
pi-zero-stepper-board_pi-zero-stepper-board,Yes,1630.873831,5,24.06,,,,,,,,,,,,
pi_plant_MCP3002,Yes,209.7114173,0,0.86,,,,,,,,,,,,
piboy-zero_piggrl_zero_baseboard,Yes,2555.317603,46,3100.58,,,,,,,,,,,,
pico-pi-rel_pico-pi,Yes,1198.368347,36,54.04,,,,,,,,,,,,
pmod-rgmii_pmod-rgmii-RTL8211E-module,No,,,,,,,,,,,,,,,
pmtoy-hardware-pcb_PMToy,Yes,815.8665288,6,208.77,,,,,,,,,,,,
pocketbone-kicad_pocketbone-kicad,No,,,,,,,,,,,,,,,
polearm-weapon_rod,Yes,1038.605421,2,8.82,,,,,,,,,,,,
poncho_fpga_fpga-dongle,Yes,7330.926145024499,89,5816.2699999999995,,,,,,,,,,,,
ponchoeduciaaiot_ponchoeduciaaiot,Yes,1568.382048,2,64.47,,,,,,,,,,,,
ponyser-pcb_Ponyser,Yes,103.4180026,0,0.8,,,,,,,,,,,,
powerfreq-hardware_powerfreq,Yes,554.5534192,0,1.16,,,,,,,,,,,,
powersupply_5v_v1_powersupply_5v_v1,Yes,1038.159109,0,6.86,,,,,,,,,,,,
prog-cc-100mA_prog-cc-100mA,Yes,607.9052588,1,14.19,,,,,,,,,,,,
protoarray_proto_array,No,,,,,,,,,,,,,,,
psx2vectrex_vectrexmando,Yes,1014.335837,5,84.98,,,,,,,,,,,,
pulse_v1_pulse,No,,,,,,,,,,,,,,,
pwm-2420-lus_pwm-2420-lus,No,,,,,,,,,,,,,,,
qrp_swr_meter_swr_meter_rev_a,Yes,361.3724857,0,1.83,,,,,,,,,,,,
radio_antenna-iridium,Yes,306.3365997,0,22.28,,,,,,,,,,,,
radio_saw_dcc6c,Yes,92.65465184,2,1.22,,,,,,,,,,,,
raspberry-pi-rfm69_rfm69-rpi,Yes,1624.458942,29,160.95,,,,,,,,,,,,
raspberry_pi_pullup_button_pullup_shutdown_button,Yes,52.78198894,0,0.51,,,,,,,,,,,,
raspberry_pi_pullup_button_pullup_shutdown_button(revB),Yes,52.275,0,0.28,,,,,,,,,,,,
raspberrypi-3-usb-hub_usb_hub,Yes,798.525737,0,9.88,,,,,,,,,,,,
raspican_raspican,Yes,601.4985367,0,3.6,,,,,,,,,,,,
rc2014_bank_switcher_z80_cpm_mmu,Yes,1068.6020485093618,0,15.39,,,,,,,,,,,,
reach-nrf51822-hardware_reach-target-hw,No,,,,,,,,,,,,,,,
recalbox-gpio-board__autosave-board,Yes,3720.403072,10,271.83,,,,,,,,,,,,
recalbox-gpio-board_board,Yes,3720.403072,10,270.26,,,,,,,,,,,,
red-scout_red-scout-aa,Yes,1287.461469,14,77.43,,,,,,,,,,,,
retrocon_bbb-adapter,Yes,946.734318,3,9.41,,,,,,,,,,,,
retrocon_driver_board,Yes,843.3362929,0,4.74,,,,,,,,,,,,
retroreflectors_CONGFLOCK,No,,,,Yes,13.72554,2,0.1,No,,,,Yes,12.23043,0,N/A
retroreflectors_FLAMENCOFLOCK,No,,,,No,,,,No,,,,Yes,156.5004,0,N/A
retroreflectors_RUMBAFLOCK,No,,,,Yes,15.25786,2,0.1,No,,,,Yes,13.62827,0,N/A
retroreflectors_SALSAFLOCK,No,,,,No,,,,No,,,,Yes,674.5068,17,N/A
retroreflectors_TANGOFLOCK,Yes,123.7551,0,1.685,No,,,,No,,,,Yes,131.2263,0,N/A
reworkctf_reworkctf,No,,,,,,,,,,,,,,,
rf-biscuit_rf_biscuit,Yes,241.9686256,0,18.46,,,,,,,,,,,,
rfcx-sentinel-pcb_MPPT,No,,,,,,,,,,,,,,,
rfcx-sentinel-pcb_Mainboard,Yes,2120.5030176320283,28,1103.44,,,,,,,,,,,,
rfidBoard_POE,Yes,2468.0659041731315,56,3332.31,,,,,,,,,,,,
rfidBoard_rfid,Yes,317.2172476,1,8.89,,,,,,,,,,,,
rgb-led_rgb-led-v2,Yes,951.6331421,0,8.71,,,,,,,,,,,,
rgb-led_rgb_led,Yes,243.61781442965008,0,0.55,,,,,,,,,,,,
rgb-strip-controller__autosave-rgb-strip,Yes,413.22782607048526,0,3.1599999999999997,,,,,,,,,,,,
rgb2ypbpr_rgb2ypbpr,Yes,1382.285179,0,23.06,,,,,,,,,,,,
rjw57_cpu-board,No,,,,No,,,,No,,,,Yes,8449.494,297,N/A
rk86kngmd_rk86kngmd,Yes,7741.77405,34,492.43,,,,,,,,,,,,
rodi-pcb_rodi-pcb,Yes,965.6763601794913,7,181.88000000000002,,,,,,,,,,,,
roomba-ESP12E_roomba-esp,Yes,687.1617737354986,5,9.11,,,,,,,,,,,,
rotary-encoder-breakout_rotary-encoder-breakout,Yes,120.5583883,2,1.38,,,,,,,,,,,,
rotorcontrol_nanomount,Yes,490.8448004,0,1.88,,,,,,,,,,,,
royer_royer,Yes,418.556,0,1.86,,,,,,,,,,,,
roz_roz-power-board,No,,,,,,,,,,,,,,,
rufs__autosave-simple_kicad_schema_and_pcb_v1,Yes,50.41846687,0,0.36,,,,,,,,,,,,
rufs_aprs_tracker,Yes,833.8452997,4,15.09,,,,,,,,,,,,
rufs_dra818v_breakout_board,Yes,297.7931643,1,1.9,,,,,,,,,,,,
rufs_simple_kicad_schema_and_pcb_v1,Yes,50.41846687,0,0.28,,,,,,,,,,,,
rufs_smart_psu,Yes,413.0777093,1,10.5,,,,,,,,,,,,
rufs_spv1040_power_controller,Yes,246.6281513,0,7.94,,,,,,,,,,,,
rvi_v2x_hardware_V2X,No,,,,,,,,,,,,,,,
rxadc_14_rxadc_14,Yes,661.7974286,8,153.55,,,,,,,,,,,,
sb-serial-usb_ch340,Yes,528.2659117256642,1,35.9,,,,,,,,,,,,
sbc_sbc,No,,,,,,,,,,,,,,,
scimpy_amp,Yes,1539.364465,3,36.35,,,,,,,,,,,,
scimpy_crossover,Yes,551.9774647,0,8.09,,,,,,,,,,,,
scimpy_powersupply,Yes,227.2985471,0,0.89,,,,,,,,,,,,
scimpy_volumebuffer,Yes,676.794366,0,14.92,,,,,,,,,,,,
sensorboard_DiffIR,Yes,243.7518277,2,4.22,,,,,,,,,,,,
sensorboard_DiffIR.kicad_pcb_narrow,Yes,270.1953,1,6.8,,,,,,,,,,,,
server_lader_server_lader,Yes,1546.6099124328562,21,76.28999999999999,,,,,,,,,,,,
shieldfoxuino_sigfoxuino,Yes,1477.1252,6,82.94,,,,,,,,,,,,
shieldfoxuino_sigfoxuino - sauvegarde,Yes,1568.098,6,47.6,,,,,,,,,,,,
shutter_Shutter V4,No,,,,,,,,,,,,,,,
silverduino-board_kicad,Yes,726.1405468,1,4.72,,,,,,,,,,,,
slushengine-modelx_slushengine_modelx,No,,,,,,,,,,,,,,,
small-scope-electronics_small-scope,Yes,598.477229,0,4.59,,,,,,,,,,,,
smart-meter_SmartMeter,Yes,1946.6047955488034,7,1425.58,,,,,,,,,,,,
sms-cart-32k_cart,Yes,995.8920851707669,5,19.74,,,,,,,,,,,,
smt-zvs-driver_IH10,Yes,316.4058403,0,41.26,,,,,,,,,,,,
smt-zvs-driver_IH10-mc,Yes,216.8437084,0,1.58,,,,,,,,,,,,
smt-zvs-driver_IH10-sl,Yes,229.1057213527359,1,5.0600000000000005,,,,,,,,,,,,
snappi-zero_snappi-zero,Yes,472.7817023831923,1,8.940000000000001,,,,,,,,,,,,
soil-moisture-sensor-analog_analog-moist-sensor,Yes,331.2072656,1,9.43,,,,,,,,,,,,
solar-lanterns_proto1,Yes,179.6362445157963,0,1.15,,,,,,,,,,,,
solar-lora_solar-lora,No,,,,,,,,,,,,,,,
sonic3_feram_adapter_sonic3_feram_adapter,Yes,229.8420180791896,7,14.35,,,,,,,,,,,,
spisolator_spisolator,Yes,254.2987445,4,15.11,,,,,,,,,,,,
split-pcb-throughole_splanck throughhole,Yes,1430.226,0,26.84,,,,,,,,,,,,
srambo_1_srambo_1,Yes,3461.32117,49,302.19,,,,,,,,,,,,
ssr-wifi_adapter,Yes,702.3124599,0,4.52,,,,,,,,,,,,
starfish_starfish,Yes,821.1488114527937,24,676.11,,,,,,,,,,,,
starsynctrackers_reset_switch,Yes,77.84223582,0,0.62,,,,,,,,,,,,
stlinkv2_breakout_stlink_breakout,Yes,71.24747156,0,0.51,,,,,,,,,,,,
stm32-lpc__autosave-stm32-lpc,Yes,607.5557953,18,146.74,,,,,,,,,,,,
stm32-lpc_stm32-lpc,Yes,591.0443987736777,24,66.37,,,,,,,,,,,,
stm32-network-rs232_stm32-network-rs232,Yes,1482.3719879235382,22,573.06,,,,,,,,,,,,
stm32_ccd_camera_ccd,Yes,622.8017817,27,85.72000000000001,,,,,,,,,,,,
stm32_mech_keyboard_TCKB,No,,,,,,,,,,,,,,,
stm32_nucleo-64_proto_shield_nucleo_pb,Yes,2195.7209702025307,5,153.37,,,,,,,,,,,,
stubby_hex,Yes,1573.718989995405,26,163.45999999999998,,,,,,,,,,,,
stubby_stubby,Yes,1567.892986,29,1027.08,,,,,,,,,,,,
supply-ldo-adj-single_supply-ldo-adj-single,Yes,271.2198632,0,4.37,,,,,,,,,,,,
sv650sds_sds_tool,No,,,,,,,,,,,,,,,
sweet-sixteen_sweet-sixteen,Yes,5314.374672,97,1323.81,,,,,,,,,,,,
tbd_tbd,No,,,,,,,,,,,,,,,
tdstat_TDstatv2,Yes,1830.4473781716397,10,176.65,,,,,,,,,,,,
technoshield-ui-hw_technoshield,Yes,2801.761084,15,90.37,,,,,,,,,,,,
teensy-touch_teensy-touch,Yes,586.7852791,0,5.13,,,,,,,,,,,,
teensy-weather-badge_teensyi2c,Yes,455.2376034518082,1,9.3,,,,,,,,,,,,
teensy-wifi-weather-logger_teensyi2c,Yes,455.2376034518082,1,7.08,,,,,,,,,,,,
temp_logger_esp8266_temp_logger,Yes,280.3622677,0,1.17,,,,,,,,,,,,
temperature-alarm_controller,Yes,847.9300347,0,4.79,,,,,,,,,,,,
tepmachcha_tepmachcha,Yes,201.1009758,0,1.44,,,,,,,,,,,,
tessel-ice40__autosave-project,Yes,841.1961000327871,12,143.14000000000001,,,,,,,,,,,,
thegrid_pole,Yes,308.7786,11,47.51,,,,,,,,,,,,
thegrid_pole_panellised,Yes,306.2438465290163,10,67.27,,,,,,,,,,,,
thegrid_shield,Yes,731.0763535,6,47.91,,,,,,,,,,,,
thegrid_thegrid,Yes,1200.604368,0,6.25,,,,,,,,,,,,
thingBot-LoRa_thingBot-LoRa_v1P0,Yes,343.4546578,3,20.85,,,,,,,,,,,,
thingBot-LoRa_thingBot-LoRa_v1P1,Yes,347.5634856,3,20.13,,,,,,,,,,,,
ti_cc3200_quadcopter_cc3200_quad,No,,,,,,,,,,,,,,,
timecircuits-hardware_BTTF-TimeCircuits,Yes,5565.923309,60,918.22,,,,,,,,,,,,
tiny-8088_Computer,Yes,7138.680831589679,15,2081.6400000000003,,,,,,,,,,,,
tinyDriverP_tinybot,No,,,,,,,,,,,,,,,
tinyFISH_tinyBRUSH,Yes,61.82245068,5,11,,,,,,,,,,,,
tinyFISH_tinyFISH,No,,,,,,,,,,,,,,,
tinyisp-micro_tinyispmicro,No,,,,,,,,,,,,,,,
tinymuseum_museum,Yes,663.5010129641297,2,28.91,,,,,,,,,,,,
tmk_HHKB_controller,Yes,2762.162,38,1242.518,No,,,,No,,,,Yes,2979.934,61,N/A
two-daisy-chained-shift-registers_two-shift-registers,Yes,908.7104023,0,11.42,,,,,,,,,,,,
type5_type5,Yes,1857.822426,13,27.71,,,,,,,,,,,,
typec-charger_TypeC-DC-Charger,No,,,,,,,,,,,,,,,
uC3Moy_uC3Moy,No,,,,,,,,,,,,,,,
uSKY_uSKY,No,,,,,,,,,,,,,,,
uedaino_uedaino,Yes,1510.938,21,159.31,,,,,,,,,,,,
uext-esp32_UEXT_ESP32,Yes,284.8473468,5,16.67,,,,,,,,,,,,
usb2serial-CH340G_USB2TTL-CH340G,Yes,247.9673311919249,4,14.62,,,,,,,,,,,,
usb_rs232c_usb_rs232c_rev_a,Yes,324.0095668,14,40.02,,,,,,,,,,,,
vatx_vatx,Yes,657.3266352,4,10.91,,,,,,,,,,,,
vdcmon_vdcmon,Yes,1220.735816,1,11.08,,,,,,,,,,,,
vhf-radio_exp-1,Yes,1076.795354341024,18,396.38,,,,,,,,,,,,
wavegen_rev3,No,,,,,,,,,,,,,,,
wavegen_waveform-generator,No,,,,,,,,,,,,,,,
wavegen_waveform-generator-rev1,No,,,,,,,,,,,,,,,
wavegen_wavegen,No,,,,,,,,,,,,,,,
wavegen_wavegen-alt,Yes,1183.251363737561,22,300.34,,,,,,,,,,,,
wifi-iot-core-hw_wifi-iot-core-hw,No,,,,,,,,,,,,,,,
wifiLCD_wifilcd,Yes,645.6503004,11,36.81,,,,,,,,,,,,
wifi_pants_wifi_pants,Yes,832.8209890708166,4,516.63,,,,,,,,,,,,
wifi_pstn_cid_tel_interf,No,,,,,,,,,,,,,,,
wiggleport_wiggle-spine,No,,,,No,,,,No,,,,Yes,10594.3,346,N/A
wordclock_ledboard2,Yes,6077.395424,0,84.35,,,,,,,,,,,,
wt-rpm_C.H.I.P,Yes,688.8658142,0,23.44,,,,,,,,,,,,
wt-rpm_rasp_side,Yes,2198.2963661918825,1,26,,,,,,,,,,,,
xmasOrn_xmasOrn,Yes,2049.201832,36,6582.47,,,,,,,,,,,,
xt_ide_slot_8_support_slot_8_support,Yes,160.5640221,0,1.03,,,,,,,,,,,,
xwhatits-capsense-controller_amkey-usb,No,,,,,,,,,,,,,,,
xwhatits-capsense-controller_beamspring-usb,Yes,2400.185909,70,694.72,,,,,,,,,,,,
xwhatits-capsense-controller_displaywriter-usb,Yes,2304.620776897405,30,599.24,,,,,,,,,,,,
xwhatits-capsense-controller_model-f-3178-adaptor,Yes,227.3417004,0,1.39,,,,,,,,,,,,
xwhatits-capsense-controller_model-f-usb,Yes,2636.59288,42,1171.37,,,,,,,,,,,,
xwhatits-capsense-controller_solenoid-driver,Yes,299.6408012,1,8.72,,,,,,,,,,,,
yamsek.kicad_i2c_bridge_primary,Yes,229.23101410586852,7,11.870000000000001,,,,,,,,,,,,
yamsek.kicad_i2c_bridge_secondary,Yes,159.0286,2,4.76,,,,,,,,,,,,
yamsek.kicad_matrix_attiny861a,Yes,458.6672436,21,36.43,,,,,,,,,,,,
yamsek.kicad_matrix_mcp23017,No,,,,,,,,,,,,,,,
youtubeplaybutton_playbutton,Yes,3962.8324064016374,82,2664.81,,,,,,,,,,,,
z2amiller_sensorboard,Yes,374.7094,2,2.229,No,,,,No,,,,Yes,436.3812,14,N/A
z2amiller_sensorboard_programmer,Yes,153.743,0,2.229,Yes,139.5945,2,0.1,No,,,,Yes,152.1517,0,N/A
zx-sizif-128_sizif128,Yes,7837.696057,47,1335.6799999999998,,,,,,,,,,,,
zx-sizif-512-ext_sizif512ext,No,,,,,,,,,,,,,,,
zx-sizif-512-wifi_sizif512-wifi,Yes,257.2558063957897,4,6.25,,,,,,,,,,,,
zx-sizif-xxs_sizif-xxs,No,,,,,,,,,,,,,,,
zx-tsid_zx-tsid,No,,,,,,,,,,,,,,,
